"hahaha. using a 50MB cable internet by Vodafone/unitymedia. See internet speed test (25 September, 12:10PM). 

Even… https://t.co/e6aIme0PfM",Mixed11035655,2020-09-25 10:39:48,,0,0,Neutral_Tweet,de
RT @gwenofmonmouth: I just found this picture on the Internet and honestly 👌👌👌👌 https://t.co/xV2DeBrfJM,tubafoon,2020-09-25 10:39:48,,1141,0,Neutral_Tweet,de
A new technology is being developed for the future! Tune in on September 29that 7PM (CEST) to watch our livestream… https://t.co/iJ0IHZvL46,BMW_Welt,2020-09-25 10:39:47,"Munich, Germany",0,0,Neutral_Tweet,de
@__melwilsonnn @kaylaroyxo think the internet has seen enough of my arse 🤣,tiegannimmo,2020-09-25 10:39:47,"Kilmarnock, Scotland",0,0,Neutral_Tweet,de
RT @rbb24: Das Berliner Unternehmen #RocketInternet kann sich von der Börse zurückziehen. Die Aktionäre stimmten einem entsprechenden Vorsc…,wachsam_sein,2020-09-25 10:39:47,"Kreuzberg, Berlin",4,0,Neutral_Tweet,de
tanang natubagan nako na mga tao na bugo sa fb dot com ba kay str8 damn required ba talaga na kapag str8 bobo talag… https://t.co/JQ0uFKTqKw,freshavocadoes_,2020-09-25 10:39:44,akaashi akashi kakashi,0,0,Neutral_Tweet,de
"Antes de comentar algo, principalmente na internet, questione: “vai ajudar em algo? Vai melhorar algo? Minhas palav… https://t.co/SbboIkX9R6",rox_alana,2020-09-25 10:39:44,"São Paulo, Brasil",0,0,Neutral_Tweet,de
RT @oemputecido: atualmente esse eh o meu video favorito da internet https://t.co/s7tcuK7KN1,maarlt,2020-09-25 10:39:43,Chromatica,3334,0,Neutral_Tweet,de
"RT @ABC: In a photo shoot that's equal parts scary and adorable, this three-year-old is scaring up a lot of attention on the internet with…",Pulfer680News,2020-09-25 10:39:43,Toronto,11,0,Neutral_Tweet,de
"@sara67684442 أهلا بك :
يمكنك التسجيل في الاختبارات الورقية والمحوسبة من خلال الرابط التالي : https://t.co/6mEASOavMo",EtecCare,2020-09-25 10:39:43,Kingdom of Saudi Arabia,0,0,Neutral_Tweet,de
"RT @matthcotta: Eu e minha namorada estamos atrás dos planos atrasados pela pandemia, juntamos tudo que tinhamos ( quase nada kk) e abrimos…",Julitagatita,2020-09-25 10:39:43,Em casa ,2768,0,Neutral_Tweet,de
RT @OloriOfOloris: You shouldn’t be posting certain stuffs on the internet. It will come back to bite you one day and the internet literall…,AmaluFuchi,2020-09-25 10:39:43,,8,0,Neutral_Tweet,de
"@StefanLeifert @EU_Eurostat Das Schulsystem ist einfach eines der schlechtesten in Europa. Marode Schulen, Internet… https://t.co/CgaFkVBW1K",Augenzeuge2,2020-09-25 10:39:43,,0,0,Neutral_Tweet,de
"RT @WolffWaldo: Siendo las 2:38 de la mañana, estando en mi domicilio sin 4 g y sin internet y tratando de votar una ley a la que le cambia…",Sannegris,2020-09-25 10:39:42,Argentina,787,0,Neutral_Tweet,de
